CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,LATITUDE,LONGITUDE,Source
1.01E+11,11/16/2011 11:43,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,123 Newbury St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,507,RC,123 Newbury St,2116,42.351433,-71.076557,Constituent Call
1.01E+11,11/7/2011 11:00,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,2 Mead St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 22,2202,R3,2 Mead St,2134,42.36153,-71.13203,Constituent Call
1.01E+11,10/17/2011 8:59,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,44-46 Sagamore St  Dorchester  MA  02125,7,3,3,C11,Dorchester,7,Ward 13,1309,R2,44-46 Sagamore St,2125,42.314681,-71.054915,Constituent Call
1.01E+11,8/15/2011 12:33,,Open,Case Closed NOVIO: No Violation Found/No Cause ,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,98 Knoll St  Roslindale  MA  02131,9,6,5,E5,Roslindale,10,Ward 20,2001,R1,98 Knoll St,2131,42.29308,-71.13582,Constituent Call
1.01E+11,7/22/2011 18:57,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD, ,, ,, , ,, ,, ,,,42.3594,-71.0587,Constituent Call
1.01E+11,7/8/2011 12:21,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,24 Armington St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,R4,24 Armington St,2134,42.352387,-71.137011,Constituent Call
1.01001E+11,6/12/2013 9:09,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,516 Lagrange St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2013,R1,516 Lagrange St,2132,42.28356,-71.16167,Constituent Call
1.01001E+11,12/30/2013 13:48,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,41 Grove St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,R4,41 Grove St,2114,42.35978,-71.06878,Constituent Call
1.01001E+11,6/30/2014 9:55,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,453 Massachusetts Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,Ward 9,903,CD,453 Massachusetts Ave,2118,42.34018,-71.0816,Constituent Call
1.01001E+11,10/24/2013 16:42,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,22 Josephine St  Dorchester  MA  02122,7,3,3,C11,Dorchester,8,Ward 15,1508,R3,22 Josephine St,2122,42.30074,-71.06464,Constituent Call
1.01001E+11,7/7/2014 10:35,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,56 Granger St  Dorchester  MA  02122,7,3,3,C11,Dorchester,8,Ward 15,1506,R3,56 Granger St,2122,42.30269,-71.05737,Constituent Call
1.01001E+11,6/13/2013 15:28,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,24 Dunwell St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2005,R1,24 Dunwell St,2132,42.27766,-71.16845,Constituent Call
1.01001E+11,2/13/2014 13:06,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,8 Oxford Pl,2111,42.351802,-71.060808,Constituent Call
1.01001E+11,8/16/2013 11:54,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,191 Walworth St  Roslindale  MA  02131,12,6,5,E5,Roslindale,10,20,2009,,191 Walworth St,2131,42.278958,-71.137246,Constituent Call
1.01001E+11,6/27/2014 19:11,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,125 Walworth St  Roslindale  MA  02131,12,6,5,E5,Roslindale,10,Ward 20,2009,R1,125 Walworth St,2131,42.28278,-71.13762,Constituent Call
1.01001E+11,7/8/2014 9:53,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,22-26 Hawthorne St  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,11,1102,,22-26 Hawthorne St,2119,42.3594,-71.0587,Constituent Call
1.01001E+11,6/27/2014 10:43,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Robinwood Ave  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,19,1904,,8 Robinwood Ave,2130,42.3594,-71.0587,Constituent Call
1.01001E+11,2/12/2014 12:49,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,54 Beach St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,54 Beach St,2111,42.3515,-71.06058,Constituent Call
1.01001E+11,2/11/2014 10:58,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,27 Pasadena Rd  Dorchester  MA  02121,7,3,4,B2,Roxbury,13,Ward 14,1403,CM,27 Pasadena Rd,2121,42.30551,-71.08273,Constituent Call
1.01001E+11,11/26/2013 8:02,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1039-1045 Commonwealth Ave  Boston  MA  02215,11,4,9,D14,Allston / Brighton,14,Ward 21,2103,RC,1039-1045 Commonwealth Ave,2215,42.352334,-71.122164,Constituent Call
1.01001E+11,7/2/2014 12:32,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,5 Coleman St  Dorchester  MA  02125,7,3,3,C11,Dorchester,8,Ward 15,1504,R3,5 Coleman St,2125,42.30917,-71.0652,Constituent Call
1.01001E+11,9/2/2013 12:45,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,53 Hillside St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1005,R3,53 Hillside St,2120,42.33025,-71.10121,Constituent Call
1.01001E+11,6/18/2013 10:04,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,3 Trent St  Dorchester  MA  02125,7,3,3,C11,Dorchester,8,Ward 15,1504,RL,3 Trent St,2125,42.309239,-71.065412,Constituent Call
1.01001E+11,8/30/2013 13:29,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,15 Ledgewood Rd  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2020,R1,15 Ledgewood Rd,2132,42.29518,-71.16365,Constituent Call
1.01001E+11,9/11/2013 9:12,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Lake St  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 22,2208,R3,4 Lake St,2135,42.34053,-71.16634,Constituent Call
1.01001E+11,3/24/2014 10:24,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,536-544 Centre St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1905,C,536-544 Centre St,2130,42.31686,-71.11327,Constituent Call
1.01001E+11,6/2/2014 14:39,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,50 Gardner St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2104,R2,50 Gardner St,2134,42.35386,-71.12886,Constituent Call
1.01001E+11,6/23/2014 7:35,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Sussex St  Mission Hill  MA  02120,7,10B,7,D4,Roxbury,13,Ward 9,903,R1,8 Sussex St,2120,42.33604,-71.08346,Constituent Call
1.01001E+11,6/12/2014 10:57,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,134 Greenwood St  Dorchester  MA  02121,7,3,4,B3,Greater Mattapan,8,Ward 14,1402,R3,134 Greenwood St,2121,42.29739,-71.07935,Constituent Call
1.01001E+11,7/20/2014 11:45,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,38A Union Ave  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 11,1107,CD,38A Union Ave,2130,42.30858,-71.10649,Self Service
1.01001E+11,2/27/2014 13:25,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,65 Empire St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 22,2201,A,65 Empire St,2134,42.35803,-71.12752,Constituent Call
1.01001E+11,6/23/2014 14:54,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,321 Summit Ave  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2109,A,321 Summit Ave,2135,42.345501,-71.140161,Constituent Call
1.01001E+11,3/10/2014 13:54,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,247 Cambridge St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 22,2201,R3,247 Cambridge St,2134,42.3578,-71.12748,Constituent Call
1.01001E+11,11/21/2013 8:36,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,66-68 Raymond St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 22,2202,R2,66-68 Raymond St,2134,42.361503,-71.132577,Constituent Call
1.01001E+11,3/21/2014 10:32,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,17 Gordon St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,CD,17 Gordon St,2134,42.35349,-71.140954,Constituent Call
1.01001E+11,4/8/2014 9:51,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,780 Boylston St  Boston  MA  02199,4,1C,2,D4,Back Bay,6,Ward 4,402,RC,780 Boylston St,2199,42.348135,-71.080855,Self Service
1.01001E+11,2/12/2014 12:51,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,56 Beach St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,56 Beach St,2111,42.35149,-71.06052,Constituent Call
1.01001E+11,6/10/2014 14:48,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,164 Florence St  Roslindale  MA  02131,12,2,5,E5,Roslindale,10,Ward 19,1913,R2,164 Florence St,2131,42.287766,-71.122086,Constituent Call
1.01001E+11,9/18/2013 10:07,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Carol Cir  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2005,A,8 Carol Cir,2132,42.26828,-71.15074,Constituent Call
1.01001E+11,6/30/2014 13:06,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,528 Cambridge St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,R3,528 Cambridge St,2134,42.35278,-71.13902,Constituent Call
1.01001E+11,6/9/2014 14:11,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,297 Bolton St  South Boston  MA  02127,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,604,R1,297 Bolton St,2127,42.33682,-71.04502,Constituent Call
1.01001E+11,6/20/2014 8:07,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,21 Union Ave  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 11,1107,R2,21 Union Ave,2130,42.30928,-71.10647,Constituent Call
1.01001E+11,9/2/2013 12:47,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,126 Calumet St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1003,R3,126 Calumet St,2120,42.33096,-71.1026,Constituent Call
1.01001E+11,7/2/2014 13:23,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Presby Pl & Winthrop St  Roxbury  MA,7,10B,7,B2,Roxbury,13,Ward 8,807,,INTERSECTION Presby Pl & Winthrop St,,42.31451,-71.07651,Constituent Call
1.01001E+11,7/10/2014 14:49,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,12 Kensington St  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,Ward 12,1203,R3,12 Kensington St,2119,42.32064,-71.09077,Constituent Call
1.01001E+11,1/13/2014 10:24,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,6 Harbell Ter  Dorchester  MA  02122,7,3,3,C11,Dorchester,8,Ward 15,1508,R1,6 Harbell Ter,2122,42.30133,-71.05786,Constituent Call
1.01001E+11,2/13/2014 13:08,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,9 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,9 Oxford Pl,2111,42.35175,-71.06079,Constituent Call
1.01001E+11,2/21/2014 10:29,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Edgemont St & South St  Roslindale  MA,9,6,6,E5,Roslindale,10,Ward 20,2007,,INTERSECTION Edgemont St & South St,,42.31262,-71.12186,Constituent Call
1.01001E+11,6/18/2014 10:26,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,60 Princeton St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,107,R2,60 Princeton St,2128,42.3773,-71.03696,Constituent Call
1.01001E+11,11/1/2013 12:03,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,70-72 Rowe St  Roslindale  MA  02131,12,2,5,E5,Roslindale,10,19,1910,,70-72 Rowe St,2131,42.282257,-71.120355,Constituent Call
1.01001E+11,6/6/2014 18:57,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,42 Lyon St  Dorchester  MA  02122,7,3,3,C11,Dorchester,8,Ward 15,1509,R4,42 Lyon St,2122,42.30604,-71.06093,Constituent Call
1.01001E+11,12/9/2013 11:11,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,56 Sheridan St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1901,CM,56 Sheridan St,2130,42.320972,-71.10732,Constituent Call
1.01001E+11,7/14/2014 15:21,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Green St & Union Ave  Jamaica Plain  MA,9,2,6,E13,Jamaica Plain,11,Ward 11,1106,,INTERSECTION Green St & Union Ave,,42.2882,-71.05487,Self Service
1.01001E+11,8/30/2013 14:18,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,21 Worcester St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,R3,21 Worcester St,2118,42.33812,-71.07616,Constituent Call
1.01001E+11,6/4/2014 9:44,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,221-227 Border St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,106,C,221-227 Border St,2128,42.37585,-71.03959,Constituent Call
1.01001E+11,7/14/2014 13:51,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,97 Horace St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,111,R2,97 Horace St,2128,42.38257,-71.01583,Constituent Call
1.01001E+11,3/6/2014 9:01,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
1.01001E+11,6/12/2014 12:11,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,43-45 Jones Ave  Dorchester  MA  02124,8,7,4,B3,Greater Mattapan,9,Ward 14,1413,R1,43-45 Jones Ave,2124,42.286415,-71.083856,Constituent Call
1.01001E+11,6/12/2014 10:27,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1534 Commonwealth Ave  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2110,R4,1534 Commonwealth Ave,2135,42.34511,-71.1414,Constituent Call
1.01001E+11,9/4/2013 13:29,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,244 Kelton St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2108,A,244 Kelton St,2134,42.346573,-71.135826,Constituent Call
1.01001E+11,7/18/2014 11:31,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,838 Blue Hill Ave  Dorchester  MA  02124,7,3,4,B3,Greater Mattapan,9,Ward 14,1409,C,838 Blue Hill Ave,2124,42.296053,-71.087229,Constituent Call
1.01001E+11,5/22/2014 16:09,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,12 Taft St  Dorchester  MA  02125,7,3,3,C11,Dorchester,7,Ward 13,1308,CM,12 Taft St,2125,42.31706,-71.05747,Constituent Call
1.01001E+11,7/14/2014 14:47,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,41 Revere St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,CD,41 Revere St,2114,42.359661,-71.067938,Self Service
1.01001E+11,1/10/2014 13:42,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,29 Wendover St  Dorchester  MA  02125,7,3,7,B2,Dorchester,13,Ward 7,710,,29 Wendover St,2125,42.318821,-71.065782,Self Service
1.01001E+11,7/22/2013 9:22,,Open,Case Closed VIOCOR: Violation Corrected,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,69-71 Millet St  Dorchester  MA  02124,8,7,4,B3,Dorchester,9,Ward 17,1703,R3,69-71 Millet St,2124,42.29413,-71.07732,Constituent Call
1.01001E+11,7/8/2014 13:07,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,15-33 Sleeper St  Boston  MA  02210,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,601,CM,15-33 Sleeper St,2210,42.352,-71.04893,Self Service
1.01001E+11,1/14/2014 11:50,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Corinth St & Washington St  Roslindale  MA,12,6,5,E5,Roslindale,10,Ward 20,2002,,INTERSECTION Corinth St & Washington St,,42.35941,-71.06788,Constituent Call
1.01001E+11,3/18/2014 14:49,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,384-426 Washington St  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 22,2203,RC,384-426 Washington St,2135,42.348961,-71.154374,Constituent Call
1.01001E+11,5/22/2014 9:33,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,520 Saratoga St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,110,R3,520 Saratoga St,2128,42.38063,-71.02597,Constituent Call
1.01001E+11,7/15/2014 13:57,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,125 Rosseter St  Dorchester  MA  02121,7,3,4,C11,Dorchester,8,Ward 14,1404,R4,125 Rosseter St,2121,42.3016,-71.07316,Constituent Call
1.01001E+11,9/3/2013 11:53,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,3 Ayr Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2114,R2,3 Ayr Rd,2135,42.33698,-71.14906,Constituent Call
1.01001E+11,8/31/2013 13:35,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,679 Lagrange St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2017,R1,679 Lagrange St,2132,42.28867,-71.16611,Self Service
1.01001E+11,9/3/2013 12:17,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,675 Lagrange St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2017,R1,675 Lagrange St,2132,42.28854,-71.16599,Constituent Call
1.01001E+11,6/23/2014 7:50,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,35 Westville St  Dorchester  MA  02124,7,3,4,C11,Dorchester,8,15,1505,E,35 Westville St,2124,42.299767,-71.071179,Constituent Call
1.01001E+11,7/14/2014 13:05,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Edgerly Rd & Norway St  Boston  MA,4,10A,7,D4,Back Bay,14,Ward 4,405,,INTERSECTION Edgerly Rd & Norway St,,42.31106,-71.12185,Self Service
1.01001E+11,8/4/2013 19:57,,Open,Case Closed NOVIO: No Violation Found/No Cause,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,99 Parkton Rd  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 10,1009,R2,99 Parkton Rd,2130,42.321535,-71.11479,Self Service
1.01001E+11,5/31/2014 15:48,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,41 Anderson St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,A,41 Anderson St,2114,42.359852,-71.067904,Self Service
1.01001E+11,10/16/2013 10:10,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,5 Clarkson St  Dorchester  MA  02125,7,3,3,C11,Dorchester,8,15,1504,,5 Clarkson St,2125,42.3594,-71.0587,Constituent Call
1.01001E+11,7/7/2014 14:28,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,18 Hudson St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,18 Hudson St,2111,42.35052,-71.059999,Constituent Call
1.01001E+11,6/9/2014 10:56,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,84 Bailey St  Dorchester  MA  02124,8,7,4,C11,Dorchester,8,Ward 17,1711,R3,84 Bailey St,2124,42.28501,-71.06522,Constituent Call
1.01001E+11,2/12/2014 11:41,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,40-42 Harrison Ave  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,40-42 Harrison Ave,2111,42.351664,-71.060968,Constituent Call
1.01001E+11,2/13/2014 13:02,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,6 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,6 Oxford Pl,2111,42.35189,-71.06084,Constituent Call
1.01001E+11,7/1/2014 10:10,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,435 Quincy St  Dorchester  MA  02125,7,3,3,C11,Dorchester,8,Ward 15,1503,A,435 Quincy St,2125,42.30957,-71.06706,Constituent Call
1.01001E+11,4/3/2014 9:25,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,27 Priscilla Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2113,R2,27 Priscilla Rd,2135,42.344559,-71.151548,Constituent Call
1.01001E+11,9/7/2013 14:47,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,671 Lagrange St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2017,R1,671 Lagrange St,2132,42.28842,-71.16588,Constituent Call
1.01001E+11,10/8/2013 13:20,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,40 Zeller St  Roslindale  MA  02131,9,6,5,E5,Roslindale,10,Ward 20,2001,R1,40 Zeller St,2131,42.292,-71.13683,Constituent Call
1.01001E+11,5/14/2014 11:54,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,43 Jones Ave  Dorchester  MA  02124,8,7,4,B3,Greater Mattapan,9,Ward 14,1413,RL,43 Jones Ave,2124,42.286457,-71.083668,Constituent Call
